id,x,y,z
271,-132.7856971,-88.72456621,0
272,-123.4497694,-101.3126075,0
273,-112.924953,-112.924953,0
274,-101.3126075,-123.4497694,0
275,-88.72456621,-132.7856971,0
276,-75.28205887,-140.8428259,0
277,-61.11454415,-147.5435613,0
278,-46.35846296,-152.8233716,0
279,-31.15592443,-156.6314093,0
280,-15.65333731,-158.9310008,0
281,15.6344405,-176.2077588,0
282,31.14652031,-174.136453,0
283,46.41483637,-170.7022934,0
284,61.3198934,-165.9321568,0
285,75.74503912,-159.8633762,0
286,89.57737722,-152.5434479,0
287,102.7086509,-144.0296603,0
288,115.0360901,-134.3886453,0
289,126.4632159,-123.6958569,0
290,136.9005956,-112.0349808,0
291,146.2665426,-99.49727898,0
292,154.4877555,-86.1808761,0
293,161.4998923,-72.18999101,0
294,167.2480734,-57.63412136,0
295,171.6873116,-42.62718656,0
296,174.7828638,-27.28663624,0
297,176.5105031,-11.73253099,0
298,176.8567084,3.913397217,0
299,175.8187702,19.52869779,0
300,173.4048117,34.99115982,0
301,169.6337255,50.17976859,0
302,164.5350253,64.97565263,0
303,158.1486155,79.26301409,0
304,150.5244784,92.93003499,0
305,141.7222831,105.8697524,0
306,131.8109188,117.9808954,0
307,120.8679554,129.168678,0
308,108.9790363,139.3455405,0
309,96.23720848,148.4318352,0
310,82.74219404,156.3564496,0
311,68.59960974,163.0573627,0
312,53.92014049,168.482131,0
313,38.81867303,172.5882981,0
314,23.41339682,175.3437277,0
315,7.824879036,176.726855,0
316,-7.824879036,176.726855,0
317,-23.41339682,175.3437277,0
318,-38.81867303,172.5882981,0
319,-53.92014049,168.482131,0
320,-68.59960974,163.0573627,0
321,-82.74219404,156.3564496,0
322,-96.23720848,148.4318352,0
323,-108.9790363,139.3455405,0
324,-120.8679554,129.168678,0
325,-131.8109188,117.9808954,0
326,-141.7222831,105.8697524,0
327,-150.5244784,92.93003499,0
328,-158.1486155,79.26301409,0
329,-164.5350253,64.97565263,0
330,-169.6337255,50.17976859,0
331,-173.4048117,34.99115982,0
332,-175.8187702,19.52869779,0
333,-176.8567084,3.913397217,0
334,-176.5105031,-11.73253099,0
335,-174.7828638,-27.28663624,0
336,-171.6873116,-42.62718656,0
337,-167.2480734,-57.63412136,0
338,-161.4998923,-72.18999101,0
339,-154.4877555,-86.1808761,0
340,-146.2665426,-99.49727898,0
341,-136.9005956,-112.0349808,0
342,-126.4632159,-123.6958569,0
343,-115.0360901,-134.3886453,0
344,-102.7086509,-144.0296603,0
345,-89.57737722,-152.5434479,0
346,-75.74503912,-159.8633762,0
347,-61.3198934,-165.9321568,0
348,-46.41483637,-170.7022934,0
349,-31.14652031,-174.136453,0
350,-15.6344405,-176.2077588,0
351,15.77949413,-195.4641081,0
352,31.45665218,-193.5605565,0
353,46.92980177,-190.4016904,0
354,62.09859358,-186.0079963,0
355,76.86465219,-180.4079689,0
356,91.13221404,-173.6379266,0
357,104.8087485,-165.7417758,0
358,117.805558,-156.7707259,0
359,130.0383533,-146.7829577,0
360,141.4277999,-135.8432457,0
361,151.900033,-124.0225382,0
362,161.3871361,-111.3974968,0
363,169.8275817,-98.05,0
364,177.1666302,-84.06661129,0
365,183.3566852,-69.53801835,0
366,188.3576017,-54.55844467,0
367,192.1369469,-39.22503855,0
368,194.6702102,-23.637243,0
369,195.9409625,-7.896150855,0
370,195.9409625,7.896150855,0
371,194.6702102,23.637243,0
372,192.1369469,39.22503855,0
373,188.3576017,54.55844467,0
374,183.3566852,69.53801835,0
375,177.1666302,84.06661129,0
376,169.8275817,98.05,0
377,161.3871361,111.3974968,0
378,151.900033,124.0225382,0
379,141.4277999,135.8432457,0
380,130.0383533,146.7829577,0
381,117.805558,156.7707259,0
382,104.8087485,165.7417758,0
383,91.13221404,173.6379266,0
384,76.86465219,180.4079689,0
385,62.09859358,186.0079963,0
386,46.92980177,190.4016904,0
387,31.45665218,193.5605565,0
388,15.77949413,195.4641081,0
389,2.40E-14,196.1,0
390,-15.77949413,195.4641081,0
391,-31.45665218,193.5605565,0
392,-46.92980177,190.4016904,0
393,-62.09859358,186.0079963,0
394,-76.86465219,180.4079689,0
395,-91.13221404,173.6379266,0
396,-104.8087485,165.7417758,0
397,-117.805558,156.7707259,0
398,-130.0383533,146.7829577,0
399,-141.4277999,135.8432457,0
400,-151.900033,124.0225382,0
401,-161.3871361,111.3974968,0
402,-169.8275817,98.05,0
403,-177.1666302,84.06661129,0
404,-183.3566852,69.53801835,0
405,-188.3576017,54.55844467,0
406,-192.1369469,39.22503855,0
407,-194.6702102,23.637243,0
408,-195.9409625,7.896150855,0
409,-195.9409625,-7.896150855,0
410,-194.6702102,-23.637243,0
411,-192.1369469,-39.22503855,0
412,-188.3576017,-54.55844467,0
413,-183.3566852,-69.53801835,0
414,-177.1666302,-84.06661129,0
415,-169.8275817,-98.05,0
416,-161.3871361,-111.3974968,0
417,-151.900033,-124.0225382,0
418,-141.4277999,-135.8432457,0
419,-130.0383533,-146.7829577,0
420,-117.805558,-156.7707259,0
421,-104.8087485,-165.7417758,0
422,-91.13221404,-173.6379266,0
423,-76.86465219,-180.4079689,0
424,-62.09859358,-186.0079963,0
425,-46.92980177,-190.4016904,0
426,-31.45665218,-193.5605565,0
427,-15.77949413,-195.4641081,0
428,15.82538422,-216.2216391,0
429,31.56633316,-214.4896422,0
430,47.13886207,-211.6132503,0
431,62.45988474,-207.6078101,0
432,77.44765691,-202.4946924,0
433,92.02221232,-196.3011779,0
434,106.1057894,-189.0603117,0
435,119.6232462,-180.8107269,0
436,132.5024612,-171.5964387,0
437,144.6747183,-161.4666092,0
438,156.0750731,-150.4752855,0
439,166.6426999,-138.6811111,0
440,176.3212158,-126.1470129,0
441,185.0589817,-112.9398658,0
442,192.8093779,-99.13013569,0
443,199.5310526,-84.7915034,0
444,205.1881428,-70.00047175,0
445,209.7504655,-54.8359573,0
446,213.1936787,-39.37886929,0
447,215.4994114,-23.71167798,0
448,216.6553615,-7.917974599,0
449,216.6553615,7.917974599,0
450,215.4994114,23.71167798,0
451,213.1936787,39.37886929,0
452,209.7504655,54.8359573,0
453,205.1881428,70.00047175,0
454,199.5310526,84.7915034,0
455,192.8093779,99.13013569,0
456,185.0589817,112.9398658,0
457,176.3212158,126.1470129,0
458,166.6426999,138.6811111,0
459,156.0750731,150.4752855,0
460,144.6747183,161.4666092,0
461,132.5024612,171.5964387,0
462,119.6232462,180.8107269,0
463,106.1057894,189.0603117,0
464,92.02221232,196.3011779,0
465,77.44765691,202.4946924,0
466,62.45988474,207.6078101,0
467,47.13886207,211.6132503,0
468,31.56633316,214.4896422,0
469,15.82538422,216.2216391,0
470,2.66E-14,216.8,0
471,-15.82538422,216.2216391,0
472,-31.56633316,214.4896422,0
473,-47.13886207,211.6132503,0
474,-62.45988474,207.6078101,0
475,-77.44765691,202.4946924,0
476,-92.02221232,196.3011779,0
477,-106.1057894,189.0603117,0
478,-119.6232462,180.8107269,0
479,-132.5024612,171.5964387,0
480,-144.6747183,161.4666092,0
481,-156.0750731,150.4752855,0
482,-166.6426999,138.6811111,0
483,-176.3212158,126.1470129,0
484,-185.0589817,112.9398658,0
485,-192.8093779,99.13013569,0
486,-199.5310526,84.7915034,0
487,-205.1881428,70.00047175,0
488,-209.7504655,54.8359573,0
489,-213.1936787,39.37886929,0
490,-215.4994114,23.71167798,0
491,-216.6553615,7.917974599,0
492,-216.6553615,-7.917974599,0
493,-215.4994114,-23.71167798,0
494,-213.1936787,-39.37886929,0
495,-209.7504655,-54.8359573,0
496,-205.1881428,-70.00047175,0
497,-199.5310526,-84.7915034,0
498,-192.8093779,-99.13013569,0
499,-185.0589817,-112.9398658,0
500,-176.3212158,-126.1470129,0
501,-166.6426999,-138.6811111,0
502,-156.0750731,-150.4752855,0
503,-144.6747183,-161.4666092,0
504,-132.5024612,-171.5964387,0
505,-119.6232462,-180.8107269,0
506,-106.1057894,-189.0603117,0
507,-92.02221232,-196.3011779,0
508,-77.44765691,-202.4946924,0
509,-62.45988474,-207.6078101,0
510,-47.13886207,-211.6132503,0
511,-31.56633316,-214.4896422,0
512,-15.82538422,-216.2216391,0
513,15.72955907,-237.4796433,0
514,31.39033678,-235.9208485,0
515,46.91385253,-233.3304319,0
516,62.23222595,-229.7197206,0
517,77.27847367,-225.1045035,0
518,91.98680229,-219.5049617,0
519,106.292896,-212.9455805,0
520,120.134198,-205.4550425,0
521,133.4501836,-197.0661018,0
522,146.1826256,-187.8154412,0
523,158.2758482,-177.7435115,0
524,169.6769707,-166.8943547,0
525,180.336139,-155.3154112,0
526,190.2067433,-143.0573131,0
527,199.2456218,-130.1736616,0
528,207.41325,-116.7207939,0
529,214.6739128,-102.7575359,0
530,220.9958612,-88.34494524,0
531,226.3514509,-73.54604466,0
532,230.7172633,-58.42554594,0
533,234.0742078,-43.04956717,0
534,236.4076054,-27.4853436,0
535,237.7072527,-11.80093361,0
536,237.9674666,3.935078854,0
537,237.1871093,19.65388422,0
538,235.3695932,35.28674816,0
539,232.5228657,50.76531212,0
540,228.6593749,66.02189229,0
541,223.7960148,80.98977552,0
542,217.9540517,95.60351107,0
543,211.159031,109.7991968,0
544,203.4406656,123.5147586,0
545,194.8327059,136.6902217,0
546,185.3727923,149.2679733,0
547,175.1022907,161.193014,0
548,164.0661114,172.4131987,0
549,152.3125126,182.8794644,0
550,139.89289,192.5460447,0
551,126.8615514,201.3706701,0
552,113.2754795,209.3147528,0
553,99.1940828,216.3435553,0
554,84.67893557,222.4263426,0
555,69.7935089,227.536516,0
556,54.60289297,231.6517301,0
557,39.17351249,234.7539902,0
558,23.5728362,236.8297308,0
559,7.869081898,237.8698752,0
560,-7.869081898,237.8698752,0
561,-23.5728362,236.8297308,0
562,-39.17351249,234.7539902,0
563,-54.60289297,231.6517301,0
564,-69.7935089,227.536516,0
565,-84.67893557,222.4263426,0
566,-99.1940828,216.3435553,0
567,-113.2754795,209.3147528,0
568,-126.8615514,201.3706701,0
569,-139.89289,192.5460447,0
570,-152.3125126,182.8794644,0
571,-164.0661114,172.4131987,0
572,-175.1022907,161.193014,0
573,-185.3727923,149.2679733,0
574,-194.8327059,136.6902217,0
575,-203.4406656,123.5147586,0
576,-211.159031,109.7991968,0
577,-217.9540517,95.60351107,0
578,-223.7960148,80.98977552,0
579,-228.6593749,66.02189229,0
580,-232.5228657,50.76531212,0
581,-235.3695932,35.28674816,0
582,-237.1871093,19.65388422,0
583,-237.9674666,3.935078854,0
584,-237.7072527,-11.80093361,0
585,-236.4076054,-27.4853436,0
586,-234.0742078,-43.04956717,0
587,-230.7172633,-58.42554594,0
588,-226.3514509,-73.54604466,0
589,-220.9958612,-88.34494524,0
590,-214.6739128,-102.7575359,0
591,-207.41325,-116.7207939,0
592,-199.2456218,-130.1736616,0
593,-190.2067433,-143.0573131,0
594,-180.336139,-155.3154112,0
595,-169.6769707,-166.8943547,0
596,-158.2758482,-177.7435115,0
597,-146.1826256,-187.8154412,0
598,-133.4501836,-197.0661018,0
599,-120.134198,-205.4550425,0
600,-106.292896,-212.9455805,0
601,-91.98680229,-219.5049617,0
602,-77.27847367,-225.1045035,0
603,-62.23222595,-229.7197206,0
604,-46.91385253,-233.3304319,0
605,-31.39033678,-235.9208485,0
606,-15.72955907,-237.4796433,0
607,11.58913684,-261.7435613,0
608,34.67670982,-259.6950631,0
609,57.49289052,-255.6140989,0
610,79.85911141,-249.5326077,0
611,101.6003265,-241.4981856,0
612,122.5463812,-231.5737128,0
613,142.5333444,-219.8368616,0
614,161.4047909,-206.379489,0
615,179.013026,-191.306917,0
616,195.2202415,-174.7371091,0
617,209.899594,-156.7997463,0
618,222.9361975,-137.6352129,0
619,234.228023,-117.3934974,0
620,243.6866967,-96.23301859,0
621,251.2381915,-74.31938592,0
622,256.8234069,-51.8241033,0
623,260.3986309,-28.9232268,0
624,261.9358825,-5.795986834,0
625,261.4231307,17.37661459,0
626,258.8643885,40.41322044,0
627,254.2796814,63.13353804,0
628,247.7048911,85.35975012,0
629,239.1914741,106.9179064,0
630,228.8060596,127.6392851,0
631,216.6299274,147.3617134,0
632,202.7583723,165.9308364,0
633,187.299958,183.2013257,0
634,170.3756676,199.0380162,0
635,152.1179566,213.3169643,0
636,132.6697164,225.926418,0
637,112.1831557,236.7676911,0
638,90.81860978,245.7559361,0
639,68.74328507,252.8208076,0
640,46.12995094,257.9070135,0
641,23.1555874,260.9747474,0
642,3.21E-14,262,0
643,-23.1555874,260.9747474,0
644,-46.12995094,257.9070135,0
645,-68.74328507,252.8208076,0
646,-90.81860978,245.7559361,0
647,-112.1831557,236.7676911,0
648,-132.6697164,225.926418,0
649,-152.1179566,213.3169643,0
650,-170.3756676,199.0380162,0
651,-187.299958,183.2013257,0
652,-202.7583723,165.9308364,0
653,-216.6299274,147.3617134,0
654,-228.8060596,127.6392851,0
655,-239.1914741,106.9179064,0
656,-247.7048911,85.35975012,0
657,-254.2796814,63.13353804,0
658,-258.8643885,40.41322044,0
659,-261.4231307,17.37661459,0
660,-261.9358825,-5.795986834,0
661,-260.3986309,-28.9232268,0
662,-256.8234069,-51.8241033,0
663,-251.2381915,-74.31938592,0
664,-243.6866967,-96.23301859,0
665,-234.228023,-117.3934974,0
666,-222.9361975,-137.6352129,0
667,-209.899594,-156.7997463,0
668,-195.2202415,-174.7371091,0
669,-179.013026,-191.306917,0
670,-161.4047909,-206.379489,0
671,-142.5333444,-219.8368616,0
672,-122.5463812,-231.5737128,0
673,-101.6003265,-241.4981856,0
674,-79.85911141,-249.5326077,0
675,-57.49289052,-255.6140989,0
676,-34.67670982,-259.6950631,0
677,-11.58913684,-261.7435613,0
678,24.22498667,-273.0273979,0
679,48.26037997,-269.8179863,0
680,71.91807037,-264.4968831,0
681,95.01290436,-257.1057331,0
682,117.3641335,-247.7023822,0
683,138.7968293,-236.3604243,0
684,159.1432516,-223.1686256,0
685,178.2441622,-208.2302299,0
686,195.9500706,-191.6621502,0
687,212.122404,-173.5940544,0
688,226.634592,-154.1673497,0
689,239.373057,-133.5340765,0
690,250.2381033,-111.8557181,0
691,259.1446971,-89.30193705,0
692,266.0231323,-66.04924724,0
693,270.8195759,-42.27963253,0
694,273.496489,-18.17912236,0
695,274.0329213,6.063664089,0
696,272.4246745,30.25899414,0
697,268.6843352,54.21750654,0
698,262.8411767,77.75169344,0
699,254.9409296,100.6773679,0
700,245.0454241,122.8151055,0
701,233.2321059,143.9916483,0
702,219.5934302,164.0412613,0
703,204.2361382,182.807029,0
704,187.2804215,200.1420838,0
705,168.8589816,215.9107555,0
706,149.1159912,229.9896327,0
707,128.205966,242.2685293,0
708,106.2925553,252.6513461,0
709,83.54726121,261.0568236,0
710,60.14809653,267.4191775,0
711,36.27819145,271.6886137,0
712,12.12436034,273.8317182,0
713,-12.12436034,273.8317182,0
714,-36.27819145,271.6886137,0
715,-60.14809653,267.4191775,0
716,-83.54726121,261.0568236,0
717,-106.2925553,252.6513461,0
718,-128.205966,242.2685293,0
719,-149.1159912,229.9896327,0
720,-168.8589816,215.9107555,0
721,-187.2804215,200.1420838,0
722,-204.2361382,182.807029,0
723,-219.5934302,164.0412613,0
724,-233.2321059,143.9916483,0
725,-245.0454241,122.8151055,0
726,-254.9409296,100.6773679,0
727,-262.8411767,77.75169344,0
728,-268.6843352,54.21750654,0
729,-272.4246745,30.25899414,0
730,-274.0329213,6.063664089,0
731,-273.496489,-18.17912236,0
732,-270.8195759,-42.27963253,0
733,-266.0231323,-66.04924724,0
734,-259.1446971,-89.30193705,0
735,-250.2381033,-111.8557181,0
736,-239.373057,-133.5340765,0
737,-226.634592,-154.1673497,0
738,-212.122404,-173.5940544,0
739,-195.9500706,-191.6621502,0
740,-178.2441622,-208.2302299,0
741,-159.1432516,-223.1686256,0
742,-138.7968293,-236.3604243,0
743,-117.3641335,-247.7023822,0
744,-95.01290436,-257.1057331,0
745,-71.91807037,-264.4968831,0
746,-48.26037997,-269.8179863,0
747,-24.22498667,-273.0273979,0
748,12.67285384,-286.2195814,0
749,37.91937925,-283.9795251,0
750,62.8691341,-279.516944,0
751,87.32685274,-272.8667638,0
752,111.1011204,-264.0810312,0
753,134.0058711,-253.2285065,0
754,155.8618441,-240.3941254,0
755,176.497987,-225.6783344,0
756,195.7527937,-209.1963043,0
757,213.4755695,-191.0770296,0
758,229.5276095,-171.462318,0
759,243.7832847,-150.5056813,0
760,256.1310252,-128.3711336,0
761,266.4741931,-105.2319077,0
762,274.7318392,-81.26909949,0
763,280.8393361,-56.67025036,0
764,284.7488845,-31.62787969,0
765,286.4298868,-6.337977969,0
766,285.8691868,19.00152702,0
767,283.0711729,44.19231929,0
768,278.0577432,69.03724675,0
769,270.8681347,93.34186415,0
770,261.5586158,116.9159549,0
771,250.2020461,139.5750198,0
772,236.8873061,161.1417209,0
773,221.7186018,181.4472696,0
774,204.8146488,200.3327473,0
775,186.3077434,217.6503497,0
776,166.3427274,233.264543,0
777,145.075854,247.053125,0
778,122.6735653,258.9081813,0
779,99.31118971,268.7369301,0
780,75.17156936,276.462448,0
781,50.44362956,282.0242724,0
782,25.32089997,285.3788745,0
783,3.51E-14,286.5,0
784,-25.32089997,285.3788745,0
785,-50.44362956,282.0242724,0
786,-75.17156936,276.462448,0
787,-99.31118971,268.7369301,0
788,-122.6735653,258.9081813,0
789,-145.075854,247.053125,0
790,-166.3427274,233.264543,0
791,-186.3077434,217.6503497,0
792,-204.8146488,200.3327473,0
793,-221.7186018,181.4472696,0
794,-236.8873061,161.1417209,0
795,-250.2020461,139.5750198,0
796,-261.5586158,116.9159549,0
797,-270.8681347,93.34186415,0
798,-278.0577432,69.03724675,0
799,-283.0711729,44.19231929,0
800,-285.8691868,19.00152702,0
801,-286.4298868,-6.337977969,0
802,-284.7488845,-31.62787969,0
803,-280.8393361,-56.67025036,0
804,-274.7318392,-81.26909949,0
805,-266.4741931,-105.2319077,0
806,-256.1310252,-128.3711336,0
807,-243.7832847,-150.5056813,0
808,-229.5276095,-171.462318,0
809,-213.4755695,-191.0770296,0
810,-195.7527937,-209.1963043,0
811,-176.497987,-225.6783344,0
812,-155.8618441,-240.3941254,0
813,-134.0058711,-253.2285065,0
814,-111.1011204,-264.0810312,0
815,-87.32685274,-272.8667638,0
816,-62.8691341,-279.516944,0
817,-37.91937925,-283.9795251,0
818,-12.67285384,-286.2195814,0
819,26.51403138,-298.8260466,0
820,52.82055451,-295.3133743,0
821,78.71368519,-289.4894744,0
822,103.9907746,-281.3999268,0
823,128.4539951,-271.1080433,0
824,151.911889,-258.6943718,0
825,174.1808664,-244.256066,0
826,195.0866423,-227.9061254,0
827,214.4656008,-209.7725103,0
828,232.1660751,-189.9971409,0
829,248.0495352,-168.7347863,0
830,261.9916713,-146.1518532,0
