id,x,y,z
1,0.0,60.0,7.3
2,6.813696301089066,59.611857400323686,7.3
3,-6.813696301089066,59.611857400323686,7.3
4,13.539236408987811,58.45245142388417,7.3
5,-13.539236408987811,58.45245142388417,7.3
6,20.089604702972665,56.53678256567399,7.3
7,-20.089604702972665,56.53678256567399,7.3
8,26.380051950428136,53.88963591538463,7.3
9,-26.380051950428136,53.88963591538463,7.3
10,32.32919179976242,50.54526048576834,7.3
11,-32.32919179976242,50.54526048576834,7.3
12,37.8600537640769,46.54692609594329,7.3
13,-37.8600537640769,46.54692609594329,7.3
14,42.90107907199558,41.94636354272421,7.3
15,-42.90107907199558,41.94636354272421,7.3
16,47.38704650125014,36.80309530309042,7.3
17,-47.38704650125014,36.80309530309042,7.3
18,51.25991621650543,31.183665427220756,7.3
19,-51.25991621650543,31.183665427220756,7.3
20,54.46958069377858,25.160778585805808,7.3
21,-54.46958069377858,25.160778585805808,7.3
22,56.974513015926306,18.812359410718365,7.3
23,-56.974513015926306,18.812359410718365,7.3
24,58.74230415149757,12.22054429937354,7.3
25,-58.74230415149757,12.22054429937354,7.3
26,59.75008226559086,5.470618726901431,7.3
27,-59.75008226559086,5.470618726901431,7.3
28,59.984808637636135,-1.3500861847205805,7.3
29,-59.984808637636135,-1.3500861847205805,7.3
30,59.44344635749145,-8.153323564291789,7.3
31,-59.44344635749145,-8.153323564291789,7.3
32,58.13299961724956,-14.851072537054781,7.3
33,-58.13299961724956,-14.851072537054781,7.3
34,56.0704230903936,-21.35667704640064,7.3
35,-56.0704230903936,-21.35667704640064,7.3
36,53.282402570762436,-27.585967017438566,7.3
37,-53.282402570762436,-27.585967017438566,7.3
38,49.80500970943739,-33.458347356718726,7.3
39,-49.80500970943739,-33.458347356718726,7.3
40,45.683235316594846,-38.89784069853519,7.3
41,-45.683235316594846,-38.89784069853519,7.3
42,40.97040726650535,-43.83407040666752,7.3
43,-40.97040726650535,-43.83407040666752,7.3
44,35.72750053687524,-48.20317111339854,7.3
45,-35.72750053687524,-48.20317111339854,7.3
46,30.02234830930114,-51.94861501517633,7.3
47,-30.02234830930114,-51.94861501517633,7.3
48,23.928764337688342,-55.02194323423496,7.3
49,-23.928764337688342,-55.02194323423496,7.3
50,17.52558793950649,-57.383392783754296,7.3
