id,x,y
436,314.407,436.842
437,-258.475,440.351
438,258.475,440.351
439,-105.932,442.105
440,105.932,442.105
441,-180.508,445.614
442,180.508,445.614
443,-348.305,447.368
444,-80.508,447.368
445,80.508,447.368
446,348.305,447.368
447,-53.39,452.632
448,53.39,452.632
449,-285.593,454.386
450,-231.356,454.386
451,-26.271,454.386
452,0.847,454.386
453,26.271,454.386
454,231.356,454.386
455,285.593,454.386
456,-153.39,456.14
457,153.39,456.14
458,-385.593,457.895
459,385.593,457.895
460,-126.271,463.158
461,126.271,463.158
462,-204.237,466.667
463,204.237,466.667
464,-317.797,470.175
465,-258.475,470.175
466,-99.153,470.175
467,99.153,470.175
468,258.475,470.175
469,317.797,470.175
470,-70.339,475.439
471,70.339,475.439
472,-177.119,478.947
473,-43.22,478.947
474,-14.407,478.947
475,14.407,478.947
476,43.22,478.947
477,177.119,478.947
478,-353.39,484.211
479,-229.661,484.211
480,229.661,484.211
481,353.39,484.211
482,-287.288,487.719
483,-148.305,487.719
484,148.305,487.719
485,287.288,487.719
486,-119.492,494.737
487,119.492,494.737
488,-200.847,496.491
489,200.847,496.491
490,-388.983,498.246
491,388.983,498.246
492,-88.983,501.754
493,88.983,501.754
494,-256.78,503.509
495,256.78,503.509
496,-321.186,505.263
497,-60.169,505.263
498,60.169,505.263
499,321.186,505.263
500,-170.339,507.018
501,170.339,507.018
502,-29.661,508.772
503,0.847,508.772
504,29.661,508.772
505,-139.831,515.789
506,139.831,515.789
507,-227.966,517.544
508,226.271,517.544
509,-109.322,522.807
510,109.322,522.807
511,-353.39,524.561
512,-287.288,524.561
513,287.288,524.561
514,353.39,524.561
515,-195.763,529.825
516,-78.814,529.825
517,78.814,529.825
518,195.763,529.825
519,-46.61,533.333
520,46.61,533.333
521,-16.102,535.088
522,16.102,535.088
523,-255.085,538.596
524,255.085,538.596
525,-165.254,540.351
526,165.254,540.351
527,-319.492,543.86
528,319.492,543.86
529,-133.051,549.123
530,133.051,549.123
531,-222.881,552.632
532,222.881,552.632
533,-99.153,556.14
534,99.153,556.14
535,-66.949,559.649
536,66.949,559.649
537,-287.288,561.404
538,287.288,561.404
539,-355.085,563.158
540,-33.051,563.158
541,33.051,563.158
542,355.085,563.158
543,-190.678,564.912
544,0.847,564.912
545,190.678,564.912
546,-156.78,575.439
547,156.78,575.439
548,-253.39,577.193
549,253.39,577.193
550,-319.492,582.456
551,-122.881,582.456
552,122.881,582.456
553,319.492,582.456
554,-217.797,589.474
555,-87.288,589.474
556,87.288,589.474
557,217.797,589.474
558,-53.39,592.982
559,53.39,592.982
560,-17.797,594.737
561,17.797,594.737
562,-283.898,600
563,283.898,600
564,-183.898,601.754
565,183.898,601.754
566,-146.61,610.526
567,146.61,610.526
568,-248.305,615.789
569,248.305,615.789
570,-111.017,617.544
571,111.017,617.544
572,-317.797,622.807
573,-73.729,622.807
574,73.729,622.807
575,317.797,622.807
576,-36.441,626.316
577,36.441,626.316
578,-211.017,628.07
579,0.847,628.07
580,211.017,628.07
581,-173.729,638.596
582,173.729,638.596
583,-280.508,640.351
584,280.508,640.351
585,-136.441,647.368
586,136.441,647.368
587,-97.458,654.386
588,97.458,654.386
589,-243.22,656.14
590,243.22,656.14
591,-58.475,659.649
592,58.475,659.649
593,-19.492,661.404
594,19.492,661.404
595,-204.237,668.421
596,204.237,668.421
597,-163.559,678.947
598,163.559,678.947
599,-122.881,685.965
600,122.881,685.965
601,-82.203,692.982
602,82.203,692.982
603,-234.746,696.491
604,-41.525,696.491
605,41.525,696.491
606,234.746,696.491
607,0.847,698.246
608,-194.068,708.772
609,194.068,708.772
610,-151.695,719.298
611,151.695,719.298
612,-107.627,726.316
613,107.627,726.316
614,-65.254,731.579
615,65.254,731.579
616,-21.186,733.333
617,21.186,733.333
618,-136.441,761.404
619,136.441,761.404
620,-90.678,768.421
621,90.678,768.421
622,-44.915,771.93
623,44.915,771.93
624,0.847,773.684
