id,x,y
1238,-529.585,-56.545
1239,-276.224,-98.385
1240,109.552,-450.095
1241,256.274,-322.627
1242,62.645,-391.064
1243,247.008,-345.058
1244,-152.596,417.668
1245,-39.655,473.69
1246,-578.342,98.543
1247,-399.863,21.488
1248,192.968,259.059
1249,295.77,-36.493
1250,-309.881,-85.994
1251,399.142,215.266
1252,130.784,91.353
1253,-48.209,-458.257
1254,-132.68,26.939
1255,143.491,-124.011
1256,610.118,191.755
1257,-498.584,-32.538
1258,-532.188,19.866
1259,-110.573,581.956
1260,361.267,-362.585
1261,1.034,318.731
1262,-171.397,-5.456
1263,614.713,-78.387
1264,207.075,520.245
1265,-368.283,268.517
1266,-352.961,190.9
1267,-63.469,-456.154
1268,286.141,545.362
1269,-17.233,-370.548
1270,-263.256,321.639
1271,639.875,0.866
1272,584.691,-137.909
1273,-45.976,-144.178
1274,587.781,-124.255
1275,-305.532,-62.043
1276,-153.782,-56.729
1277,48.83,489.632
1278,-321.169,-386.055
1279,-403.286,-270.184
1280,-625.327,15.811
1281,-174.052,33.519
1282,288.284,150.372
1283,-278.839,-399.59
1284,63.888,-344.59
1285,-441.067,-269.975
1286,-78.651,-453.542
1287,454.926,475.077
1288,631.583,190.516
1289,8.917,228.613
1290,-641.87,70.147
1291,-550.35,-140.398
1292,37.295,156.44
1293,-131.047,53.089
1294,-172.092,-78.724
1295,-348.367,-142.865
1296,-385.336,-150.074
1297,115.687,-38.52
1298,-553.159,128.726
1299,-144.89,-391.739
1300,-93.738,-450.426
1301,-134.635,179.336
1302,424.582,475.476
1303,-624.859,-29.012
1304,-529.92,-205.122
1305,-229.869,-331.584
1306,437.75,435.716
1307,-395.292,-161.618
1308,-573.379,-124.495
1309,-35.597,611.075
1310,-281.377,-36.819
1311,-106.354,189.188
1312,373.155,-350.583
1313,-359.103,280.909
1314,652.209,100.558
1315,57.62,-404.464
1316,-129.667,471.962
1317,24.569,-359.868
1318,35.782,-298.612
1319,-194.49,-431.17
1320,-339.53,304.738
1321,103.404,126.995
1322,-178.921,77.632
1323,94.074,-259.651
1324,525.608,-204.565
1325,55.537,404.719
1326,-97.88,480.039
1327,-108.714,-446.807
1328,75.06,-428.354
1329,-253.748,512.31
1330,318.508,68.611
1331,-79.785,287.099
1332,382.061,189.864
1333,-519.695,181.73
1334,-273.217,-261.149
1335,368.106,401.292
1336,617.733,-49.66
1337,-404.836,-82.674
1338,-491.771,205.818
1339,-288.224,-206.279
1340,-527.413,258.374
1341,496.7,-227.319
1342,-204.144,617.676
1343,361.682,384.878
1344,46.401,-108.146
1345,-5.593,-220.261
1346,-304.539,-320.639
1347,229.075,-174.593
1348,28.353,-290.105
1349,-506.903,-97.629
1350,54.773,-278.3
1351,-32.989,225.065
1352,252.044,-408.187
1353,320.076,-378.905
1354,371.551,71.683
1355,401.575,418.323
1356,-317.372,-368.978
1357,131.125,80.976
1358,474.505,-196.097
1359,191.32,-135.521
1360,520.641,-216.729
1361,616.393,-64.041
1362,503.502,359.033
1363,-310.599,25.597
1364,-195.299,-414.815
1365,159.499,76.953
1366,590.549,-110.533
1367,-442.897,-154.969
1368,0.255,632.658
1369,491.205,-238.795
1370,-464.757,-261.893
1371,-481.019,-56.083
1372,129.656,-12.78
1373,-249.939,-116.69
1374,63.045,118.55
1375,639.677,15.784
1376,-598.317,-92.858
1377,-600.033,177.779
1378,384.635,-338.191
1379,-163.815,280.494
1380,265.514,-399.798
1381,-20.071,-193.854
1382,-590.312,263.037
1383,-121.361,373.48
1384,219.862,-24.224
1385,-640.031,85.457
1386,-153.954,-150.738
1387,-195.506,-353.635
1388,-127.73,-310.853
1389,378.225,95.622
1390,-625.365,-14.076
1391,186.889,-263.312
1392,-158.868,345.32
1393,196.969,-420.768
1394,239.063,-112.652
1395,348.378,508.746
1396,-325.253,-299.111
1397,33.537,-370.414
1398,535.961,108.146
1399,452.008,-169.424
1400,-87.076,-164.88
1401,530.284,-192.286
1402,-68.578,-440.72
1403,237.291,-383.433
1404,-222.813,-416.752
1405,-9.249,-446.881
1406,238.037,-399.714
1407,-263.341,-391.661
1408,-34.028,306.322
1409,-144.056,327.013
1410,376.565,-200.346
1411,-152.805,-432.982
1412,5.669,-447.18
1413,-298.503,-90.531
1414,577.381,-73.561
1415,131.433,-415.52
1416,10.109,153.629
1417,165.733,-16.093
1418,-304.624,132.724
1419,109.809,-253.844
1420,84.475,-440.452
1421,262.324,-367.252
1422,618.733,-35.251
1423,424.769,287.168
1424,493.404,193.366
1425,-41.233,591.773
1426,333.591,408.973
1427,99.12,-437.629
1428,-201.301,280.176
1429,-37.799,-278.736
1430,600.782,-13.185
1431,-484.181,-6.943
1432,-39.014,-444.791
1433,-583.852,56.834
1434,568.609,193.221
1435,-332.269,-177.757
1436,210.89,-414.207
1437,-166.837,529.464
1438,-94.83,245.446
1439,19.766,-265.497
1440,-91.973,85.752
1441,333.532,326.437
1442,592.993,-96.749
1443,-318.421,409.626
1444,-174.758,626.96
1445,-30.682,-117.067
1446,-191.766,-212.217
1447,-533.366,245.675
1448,-53.83,-443.002
1449,-282.437,-340.734
1450,-334.186,331.739
1451,224.383,-390.889
1452,-167.169,-427.401
1453,-278.759,418.437
1454,466.925,375.726
1455,6.248,-153.654
1456,119.609,104.79
1457,62.998,-294.739
1458,639.13,30.693
1459,-236.599,-408.842
1460,-178.804,544.017
1461,-242.26,-132.308
1462,-280.676,342.223
1463,552.17,-116.618
1464,-136.381,-330.454
1465,-358.138,-351.276
1466,-256.908,293.719
1467,-558.893,-100.564
1468,158.988,-208.352
1469,352.509,393.13
1470,-292.318,-17.323
1471,224.585,-407.187
1472,416.511,-298.822
1473,540.468,83.105
1474,73.749,-354.084
1475,142.373,-426.257
1476,-194.882,-339.385
1477,-109.54,-329.145
1478,85.111,-329.78
1479,-413.246,-106.522
1480,467.291,249.202
1481,32.642,182.491
1482,-578.611,-96.936
1483,-20.608,-280.971
1484,-397.889,356.693
1485,-273.551,-76.226
1486,291.576,-381.699
1487,20.559,539.561
1488,-181.339,-421.343
1489,132.404,-67.817
1490,409.501,-254.389
1491,-104.179,97.554
1492,461.261,-82.933
1493,-235.771,-392.486
1494,596.712,70.641
1495,-331.938,83.472
1496,40.578,126.713
1497,-164.917,268.354
1498,-250.113,-400.475
1499,-184.848,61.535
1500,359.441,-275.472
1501,168.294,-221.389
1502,-285.884,-356.63
1503,-603.373,-49.751
1504,600.305,-27.176
1505,-112.257,-430.94
1506,356.341,-345.775
1507,-543.097,-166.574
1508,-149.541,592.183
1509,-194.267,-325.941
1510,-1.469,-433.614
1511,-482.118,-227.814
1512,55.583,-139.873
1513,229.972,-214.236
1514,-39.444,404.923
1515,318.827,281.886
1516,31.924,-432.993
1517,-152.92,552.19
1518,24.208,-419.872
1519,-163.934,-329.582
1520,118.729,-268.638
1521,-370.156,-213.824
1522,86.012,-160.279
1523,-190.518,601.019
1524,-369.665,-338.881
1525,-289.877,-316.004
1526,-165.725,63.805
1527,612.438,94.347
1528,-580.737,-83.072
1529,309.004,-66.621
1530,-314.378,-270.536
1531,-576.158,-110.746
1532,581.155,-33.081
1533,-169.722,24.992
1534,256.91,16.658
1535,60.736,-430.38
1536,-506.1,-217.178
1537,-188.1,-14.293
1538,167.384,-322.711
1539,-429.588,-257.076
1540,638.232,45.584
1541,165.775,-243.841
1542,-398.94,-187.21
1543,-15.93,-433.084
1544,484.129,353.633
1545,-386.623,-240.818
1546,-611.097,134.341
1547,74.083,-196.76
1548,526.897,-60.815
1549,-476.6,-239.31
1550,498.322,-180.508
1551,-452.636,249.763
1552,-231.503,-345.857
1553,-539.01,-179.526
1554,82.206,440.844
1555,141.517,117.742
1556,-567.726,-6.003
1557,-126.573,-426.713
1558,-445.777,-227.342
1559,136.849,598.686
1560,-30.367,-432.072
1561,152.819,-121.914
1562,-183.435,-345.944
1563,598.364,-55.105
1564,619.715,-6.383
1565,-130.764,521.801
1566,245.387,-330.747
1567,388.94,32.83
1568,125.154,-247.087
1569,455.034,270.61
1570,162.203,-99.647
1571,646.751,130.856
1572,-242.598,166.152
1573,279.624,-269.426
1574,28.773,593.356
1575,356.108,-302.185
1576,-219.82,-353.635
1577,-138.149,222.556
1578,600.744,14.811
1579,313.947,423.907
1580,538.769,-167.417
1581,418.824,84.462
1582,17.467,-433.578
1583,260.245,81.316
1584,551.846,118.109
1585,125.756,-328.478
1586,567.921,-126.928
1587,473.49,198.499
1588,115.662,564.602
1589,205.714,-176.737
1590,163.769,-362.612
1591,103.462,-422.877
1592,128.459,-274.37
1593,426.395,29.044
1594,261.359,-159.325
1595,276.337,151.952
1596,-59.101,-428.606
1597,369.88,-237.793
1598,461.999,-258.734
1599,235.551,-102.409
1600,-169.558,367.291
1601,-188.452,-156.109
1602,493.932,-192.034
1603,117.509,-419.431
1604,-55.528,227.191
1605,-124.52,-269.528
1606,594.881,84.52
1607,-322.917,342.954
1608,75.192,-82.702
1609,264.154,-383.445
1610,548.913,130.916
1611,-347.569,-225.263
1612,354.549,303.976
1613,102.856,-284.312
1614,384.123,-68.789
1615,-227.984,505.287
1616,-224.123,-205.029
1617,-177.092,-121.376
1618,635.38,75.284
1619,-512.975,323.556
1620,614.47,177.485
1621,44.897,210.682
1622,-329.513,-357.935
1623,-196.675,207.506
1624,-420.822,-301.041
1625,426.241,-285.016
1626,-459.046,96.01
1627,263.434,118.557
1628,-13.019,-382.632
1629,199.311,-359.474
1630,-87.543,-423.231
1631,287.104,261.647
1632,570.758,-113.673
1633,-168.571,-411.201
1634,-133.972,73.977
1635,619.697,8.06
1636,-21.164,611.913
1637,-98.94,-62.421
1638,535.754,270.455
1639,158.847,-406.315
1640,365.313,166.586
1641,-119.011,207.38
1642,52.164,-417.802
1643,-170.936,-264.398
1644,66.073,-416.069
1645,429.408,147.301
1646,109.685,106.808
1647,-341.278,-346.492
1648,600.23,28.8
1649,639.872,160.865
1650,-520.192,-180.284
1651,74.037,-248.966
1652,347.944,-199.724
1653,-22.155,-419.192
1654,-403.02,-241.494
1655,440.284,22.771
1656,408,228.933
1657,-442.497,-198.175
1658,140.284,-194.508
1659,79.915,-413.874
1660,-310.939,144.11
1661,-605.041,-20.861
1662,-113.387,25.072
1663,257.18,-181.753
1664,-36.125,-417.98
1665,-382.621,190.156
1666,-411.044,-41.001
1667,-182.201,-405.106
1668,76.441,-291.873
1669,-602.067,234.531
1670,-101.392,38.353
1671,-257.719,120.2
1672,93.676,-411.218
1673,-22.654,-337.547
1674,109.611,220.082
1675,28.434,-272.978
1676,-149.584,-245.027
1677,36.876,226.683
1678,-428.256,259.325
1679,338.471,167.78
1680,22.065,-299.609
1681,329.434,-269.695
1682,515.929,-180.216
1683,-88.159,-314.363
1684,-391.417,202.734
1685,-309.913,-33.028
1686,92.45,-373.555
1687,107.34,-408.105
1688,-303.175,441.574
1689,-283.487,212.902
1690,-129.383,-411.641
1691,-116.954,-80.695
1692,328.789,-136.123
1693,174.936,-371.475
1694,-528.1,-69.212
1695,-416.572,-92.411
1696,-542.425,92.511
1697,344.771,558.755
1698,278.463,486.844
1699,331.867,128.607
1700,318.397,-243.214
1701,633.428,90.075
1702,546.068,-142.175
1703,475.657,364.781
1704,457.816,414.929
1705,365.983,-290.392
1706,427.202,-12.912
1707,575.49,-86.983
1708,-623.873,45.663
1709,-622.62,60.555
1710,-337.8,137.474
1711,-605.344,8.075
1712,-335.915,110.013
1713,-264.333,-270.373
1714,-205.662,58.226
1715,573.283,-100.356
1716,-129.52,209.645
1717,-166.449,412.102
1718,245.75,-181.865
1719,120.891,-404.539
1720,30.543,-406.928
1721,-344.571,78.031
1722,21.81,290.508
1723,-369.711,-69.125
1724,-170.279,-20.675
1725,545.674,143.65
1726,389.114,-309.192
1727,-63.907,-414.161
1728,-19.095,227.106
1729,-289.354,492.559
1730,-143.544,190.301
1731,402.395,-99.718
1732,50.012,418.028
1733,5.865,-420.215
1734,-410.754,258.482
1735,28.778,163.544
1736,395.914,524.461
1737,-424.923,37.321
1738,91.437,235.659
1739,339.794,-340.505
1740,-256.058,532.211
1741,65.414,378.713
1742,140.676,-322.702
1743,-401.75,456.096
1744,185.584,-395.306
1745,363.476,104.679
1746,-259.044,-359.307
1747,390.311,-5.393
1748,-340.82,-129.642
1749,-108.416,266.925
1750,-143.048,-406.853
1751,495.388,-55.92
1752,-497.024,-192.59
1753,-197.884,-101.133
1754,-264.63,427.75
1755,24.483,257.205
1756,-293.702,255.9
1757,321.254,397.748
1758,-346.722,-318.332
1759,-77.689,-411.559
1760,315.769,17.586
1761,-481.975,-132.6
1762,-492.334,-204.448
1763,527.64,323.05
1764,-183.306,-374.567
1765,80.989,255.343
1766,132.252,401.172
1767,619.334,22.499
1768,-152.103,-222.717
1769,419.531,427.204
1770,-301.161,-362.639
1771,-589.85,137.136
1772,96.563,532.275
1773,331.497,566.563
1774,-553.511,-127.189
1775,-254.306,-231.495
1776,-394.449,-227.527
1777,-547.175,344.783
1778,387.636,45.517
1779,346.408,82.985
1780,483.628,-120.299
1781,-293.656,-330.871
1782,147.597,-396.062
1783,-470.122,251.982
1784,-605.366,-6.395
1785,249.943,-375.551
1786,-288.783,-142.574
1787,486.828,106.829
1788,-435.867,60.758
1789,-586.393,14.84
1790,-258.222,-14.895
1791,-361.825,-201.062
1792,-401.676,-299.483
1793,268.373,-147.545
1794,-88.942,-207.438
1795,-156.546,-401.611
1796,265.457,-62.831
1797,-131.728,-396.597
1798,-0.84,-407.519
1799,-36.723,445.023
1800,-55.005,-402.827
1801,89.737,-288.395
1802,435.506,-270.893
1803,88.588,-386.498
1804,-582.536,-69.162
1805,522.418,295.072
1806,-253.423,264.562
1807,-258.419,-292.354
1808,-167.76,-178.987
1809,160.722,-391.161
1810,0.469,265.711
1811,-14.431,-407.025
1812,-540.372,-103.968
1813,-429.736,316.884
1814,520.034,-168.174
1815,-14.283,249.345
1816,-224.683,469.092
1817,-353.794,215.147
1818,-208.814,-391.564
1819,-28.029,-271.532
1820,190.975,147.554
1821,71.08,-402.557
1822,226.812,85.541
1823,-261.425,-375.396
1824,-350.635,167.287
1825,-208.793,-75.071
1826,67.685,235.087
1827,-431.624,455.809
1828,-282.161,30.049
1829,549.27,-129.433
1830,11.7,114.93
1831,-6.1,242.385
1832,-182.726,98.778
1833,-27.999,-406.077
1834,503.624,101.929
1835,189.736,-52.456
1836,181.531,-211.124
1837,-388.758,177.023
1838,16.486,-383.051
1839,-166.913,-148.214
1840,-96.805,584.573
1841,-325.133,213.504
1842,285.676,-193.056
1843,84.468,-400.202
1844,398.928,446.172
1845,45.127,-271.162
1846,-548.7,40.234
1847,509.849,-145.354
1848,425.549,-227.032
1849,248.322,606.652
1850,-16.692,490.82
1851,399.205,-296.294
1852,-268.115,-335.132
1853,-629.083,146.131
1854,598.211,56.723
1855,-363.631,-322.459
1856,-118.412,-401.012
1857,221.635,361.374
1858,234.632,-251.188
1859,407.128,-200.037
1860,-68.694,-330.261
1861,-570.191,304.675
1862,354.735,-236.197
1863,340.016,212.672
1864,283.537,116.701
1865,366.842,132.139
1866,-228.53,1.337
1867,-135.658,-368.249
1868,-307.92,459.707
1869,-542.675,-91.003
1870,97.77,-397.403
1871,-37.2,216.123
1872,154.087,18.535
1873,-362.801,-226.314
1874,-230.713,-99.358
1875,-313.099,-352.14
1876,135.929,-291.635
1877,-262.236,-170.442
1878,110.97,-394.161
1879,161.998,37.796
1880,0.898,-328.44
1881,-321.316,3.717
1882,-344.484,-276.246
1883,211.526,-382.541
1884,-147.384,-267.664
1885,-169.863,-395.922
1886,251.095,462.935
1887,-206.788,-6.505
1888,-270.651,-50.379
1889,-283.703,539.103
1890,85.765,192.393
1891,303.043,185.543
1892,635.903,175.739
1893,384.525,-265.852
1894,294.583,113.732
1895,-283.654,-193.344
1896,249.954,-281.004
1897,-221.269,-292.775
1898,-548.858,301.884
1899,126.781,-376.435
1900,-140.949,407.622
1901,618.633,36.926
1902,124.766,-36.542
1903,-241.177,338.977
1904,-446.861,-83.205
1905,303.765,87.024
1906,-556.36,-113.908
1907,-68.414,-400.528
1908,292.581,-273.047
1909,-304.386,223.045
1910,-166.318,-114.451
1911,137.006,-386.369
1912,59.268,314.506
1913,146.636,-297.43
1914,-584.005,-55.213
1915,16.09,491.319
1916,-182.713,-243.878
1917,-590.962,206.254
1918,360.673,-69.671
1919,287.23,35.985
1920,-273.811,-366.217
1921,604.258,136.89
1922,-80.986,438.407
1923,186.443,-380.061
1924,248.717,-146.223
1925,145.833,-163.062
1926,476.879,393.22
1927,526.996,145.24
1928,-81.739,-397.782
1929,16.956,-407.48
1930,207.494,-210.917
1931,-619.058,90.229
1932,-354.899,-213.282
1933,-411.45,-285.661
1934,69.233,649.866
1935,-78.871,-338.459
1936,-386.859,27.418
1937,-454.376,-6.523
1938,-94.965,-394.593
1939,368.671,-188.314
1940,-136.004,438.824
1941,-182.982,-389.791
1942,377.599,-225.581
1943,230.316,186.61
1944,142.212,-73.43
1945,-374.194,-309.895
1946,-261.372,87.22
1947,-300.901,485.42
1948,0.753,593.715
1949,90.101,-317.862
1950,628.488,119.499
1951,209.884,-87.168
1952,300.914,-300.505
1953,-501.434,-180.625
1954,-108.079,-390.964
1955,-1.982,-147.719
1956,-314.116,-136.88
1957,160.534,10.603
1958,162.462,-376.86
1959,334.677,-121.275
1960,-34.382,203.624
1961,199.011,-373.876
1962,488.395,314.6
1963,-283.238,16.69
1964,-234.466,-376.276
1965,-368.339,-188.618
1966,94.763,-306.523
1967,408.86,-283.067
1968,198.475,-267.058
1969,19.539,170.167
1970,-72.483,-386.863
1971,-5.99,420.011
1972,-271.94,-297.041
1973,-4.41,-170.221
1974,372.122,-305.603
1975,330.19,-309.252
1976,-121.066,-386.899
1977,-178.256,-201.466
1978,-147.873,-363.275
1979,37.626,-280.694
1980,-328.568,489.71
1981,-604.981,22.541
1982,139.262,-372.239
1983,84.602,588.679
1984,-195.891,-383.225
1985,312.876,45.675
1986,-547.739,-51.833
1987,286.221,-349.44
1988,-369.663,-266.577
1989,49.573,-392.696
1990,-335.892,-329.974
1991,-73.37,569.26
1992,418.069,-269.525
1993,-142.373,135.237
1994,256.639,-229.347
1995,211.365,-367.275
1996,325.958,-3.704
1997,121.808,10.999
1998,-133.91,-382.402
1999,391.753,228.203
2000,-461.971,453.961
2001,-170.694,-380.718
2002,-604.281,36.994
2003,52.735,-96.86
2004,335.207,-324.753
2005,23.568,-220.021
2006,262.561,-269.598
2007,-469.171,216.571
2008,-246.897,-367.997
2009,-325.613,538.105
2010,266.869,-217.696
2011,-616.75,104.994
2012,604.836,262.648
2013,171.952,-116.212
2014,45.157,100.064
2015,-243.391,-243.267
2016,-420.758,-271.52
2017,600.927,0.813
2018,187.224,-365.677
2019,-521.376,383.161
2020,-136.614,-124.091
2021,-271.866,262.592
2022,119.248,-26.458
2023,-303.705,282.735
2024,248.696,-360.23
2025,-46.5,-391.315
2026,142.073,-184.593
2027,16.777,265.622
2028,235.314,151.422
2029,-384.331,-296.985
2030,-378.358,-253.839
2031,-11.447,-152.524
2032,-617.14,190.81
2033,-131.893,-154.451
2034,118.828,546.03
2035,-302.122,-205.527
2036,546.875,-5.622
2037,-146.598,-377.479
2038,95.257,-202.292
2039,-346.379,202.831
2040,333.896,-221.96
2041,-7.12,-394.719
2042,-297.631,-346.644
2043,-204.308,-225.409
2044,484.166,288.265
2045,-534.851,-129.715
2046,-361.628,228.219
2047,476.831,453.434
2048,600.406,219.967
2049,-384.557,152.097
2050,-151.323,-16.667
2051,51.394,-158.931
2052,297.597,16.541
2053,-549.405,206.785
2054,-132.914,-286.363
2055,-312.992,-111.031
2056,-451.594,126.933
2057,297.71,-339.948
2058,621.905,219.743
2059,405.495,-86.505
2060,122.47,62.434
2061,-466.252,-180.88
2062,549.173,285.453
2063,-59.528,-389.305
2064,-537.762,-116.874
2065,42.768,592.682
2066,223.608,-140.066
2067,151.229,-68.154
2068,617.594,51.332
2069,-463.921,227.764
2070,-564.594,-60.224
2071,-505.503,218.585
2072,29.202,-129.173
2073,-524.324,219.211
2074,151.597,-367.63
2075,-510.521,206.413
2076,-41.108,-357.038
2077,-469.191,-120.641
2078,5.276,-178.597
2079,-6.759,328.205
2080,175.768,-357.192
2081,-144.489,-25.072
2082,-295.018,-254.344
2083,-110.765,-376.959
2084,275.168,573.136
2085,-128.69,277.62
2086,-585.954,-27.229
2087,108.939,394.69
2088,-171.775,-352.116
2089,-149.049,-349.871
2090,100.526,-52.572
2091,-259.334,-258.607
2092,-285.677,65.061
2093,-128.886,333.61
2094,-464.544,-226.471
2095,292.904,498.902
2096,-313.472,311.706
2097,384.907,-213.118
2098,-233.206,-360.991
2099,-298.685,307.486
2100,-206.105,-332.447
2101,-300.538,83.353
2102,-134.925,-274.481
2103,-452.909,-37.338
2104,-460.865,365.347
2105,235.377,-352.857
2106,-171.303,-252.347
2107,211.184,-352.872
2108,-279.155,-325.75
2109,300.146,64.531
2110,253.025,46.932
2111,-614.098,119.701
2112,-54.825,-275.45
2113,554.766,-103.739
2114,-78.503,120.708
2115,-171.449,-366.375
2116,-238.563,47.511
2117,100.644,-359.396
2118,87.055,117.857
2119,-398.391,-110.019
2120,135.474,-214.887
2121,187.578,-351.375
2122,-509.397,-156.398
2123,-195.708,-367.998
2124,-531.243,143.962
2125,-284.074,-71.9
2126,597.139,164.885
2127,622.163,148.657
2128,-39.547,296.318
2129,132.181,282.676
2130,235.315,384.612
2131,274.86,376.05
2132,-370.365,-239.666
2133,-309.038,-336.271
2134,315.26,-114.034
2135,-251.614,-218.77
2136,308.876,-330.079
2137,121.572,527.465
2138,426.822,-255.685
2139,564.368,-12.375
2140,-357.156,-306.335
2141,415.011,-147.549
2142,-62.332,-240.423
2143,-219.484,106.152
2144,272.154,-343.343
2145,420.86,399.262
2146,391.666,-280.618
2147,-550.155,0.765
2148,616.551,234.177
2149,536.253,-106.698
2150,533.592,-119.139
2151,137.912,56.486
2152,-207.883,-361.018
2153,-586.431,-13.211
2154,-34.987,-262.431
2155,-159.917,-357.895
2156,199.186,-345.169
2157,221.75,-331.614
2158,-437.93,-242.345
2159,618.485,163.116
2160,-3.649,-195.46
2161,183.393,-156.529
2162,-150.571,433.801
2163,-607.435,220.077
2164,467.711,-211.56
2165,258.373,-336.875
2166,-156.45,333.361
2167,114.967,-321.263
2168,-137.356,294.999
2169,374.022,280.167
2170,-367.185,-293.995
2171,259.424,-53.244
2172,-112.93,104.714
2173,432.88,-212.968
2174,129.582,338.859
2175,210.581,-338.579
2176,-143.42,125.106
2177,-510.942,-73.233
2178,400.802,-267.652
2179,-523.969,95.879
2180,614.496,80.05
2181,-151.456,572.166
2182,-603.235,51.426
2183,233.944,612.172
2184,581.776,-19.541
2185,-241.377,-29.437
2186,345.091,125.008
2187,-44.628,286.227
2188,-586.576,0.815
2189,-367.913,340.819
2190,294.434,-324.932
2191,459.234,229.115
2192,-207.203,-346.669
2193,-114.815,-175.874
2194,-607.752,148.906
2195,511.579,-49.281
2196,560.727,-64.784
2197,104.574,-313.73
2198,-341.096,-302.946
2199,-61.224,331.888
2200,-150.844,20.721
2201,-276.764,-63.215
2202,232.679,-324.281
2203,-202.279,479.514
2204,344.342,-272.796
2205,-177.605,-213.486
2206,-457.687,274.245
2207,59.005,229.916
2208,442.918,-227.169
2209,-592.922,122.996
2210,90.347,-190.458
2211,-211.086,232.364
2212,474.559,-151.76
2213,208.689,-222.225
2214,-305.159,-281.128
2215,-412.081,-256.323
2216,375.459,-278.276
2217,605.426,205.918
2218,-515.474,25.439
2219,-243.11,1.418
2220,-601.852,65.83
2221,22.862,-207.228
2222,-333.248,509.268
2223,-376.796,-281.327
2224,-111.503,195.411
2225,58.52,430.65
2226,160.074,-62.06
2227,305.101,-315.181
2228,220.703,-318.156
2229,-256.58,-73.561
2230,325.647,143.32
2231,-71.623,-271.123
2232,233.965,590.653
2233,250.077,-160.046
2234,194.748,524.815
2235,-425.128,-199.233
2236,-218.662,-339.316
2237,136.502,-250.984
2238,301.521,-57.935
2239,-89.449,62.569
2240,599.385,42.773
2241,610.86,248.482
2242,150.305,-142.014
2243,164.986,48.23
2244,-378.162,-226.918
2245,-129.465,-218.6
2246,-48.093,259.987
2247,280.251,-319.398
2248,-221.03,58.996
2249,-241.139,-69.309
2250,234.66,369.254
2251,-242.922,-337.692
2252,-519.178,-119.418
2253,-67.282,-231.048
2254,562.103,-51.718
2255,533.548,231.259
2256,500.271,330.753
2257,315.436,-305.081
2258,266.884,-314.149
2259,-500.936,182.02
2260,159.835,113.009
2261,-50.331,-154.62
2262,243.357,-316.589
2263,-544.672,-77.988
2264,-315.075,-310.048
2265,-18.942,-298.839
2266,-216.283,-227.372
2267,-181.55,333.466
2268,222.674,76.409
2269,393.173,-253.133
2270,140.89,-268.532
2271,-495.282,-66.238
2272,169.708,262.9
2273,-35.522,-224.598
2274,-171.582,325.498
2275,-351.022,-291.144
2276,-244.314,108.309
2277,-2.522,-265.619
2278,-189.506,622.488
2279,-373.489,-43.776
2280,277.255,187.016
2281,300.297,148.319
2282,-420.409,-242.176
2283,-329.157,316.148
2284,-453.118,-212.087
2285,311.733,-52.764
2286,-113.272,-363.742
2287,-264.669,-219.234
2288,-101.527,-201.131
2289,-230.47,-183.078
2290,290.74,-310.123
2291,484.755,251.448
2292,256.913,517.857
2293,-71.294,308.983
2294,194.112,-200.071
2295,-259.921,573.556
2296,450.245,-212.525
2297,-350.252,45.387
2298,482.956,-14.632
2299,53.34,325.241
2300,491.743,-148.476
2301,123.342,-135.697
2302,417.753,-240.844
2303,607.318,122.775
2304,312.205,466.446
2305,610.045,108.591
2306,-106.063,391.553
2307,228.145,-202.891
2308,378.314,-12.811
2309,-254.062,-329.15
2310,-109.641,-38.935
2311,-133.781,-197.64
2312,-41.56,-133.752
2313,325.428,-294.642
2314,173.772,478.636
2315,-207.928,77.515
2316,369.785,-80.138
2317,-374.025,-103.441
2318,-375.564,-18.23
2319,388.501,-102.979
2320,253.772,-308.546
2321,46.941,247.089
2322,304.897,278.391
2323,263.914,-300.161
2324,-63.769,-376.54
2325,-87.593,-65.339
2326,-370.354,-116.128
2327,-217.091,-325.138
2328,-205.042,-319.031
2329,-227.827,-317.465
2330,563.168,-38.622
2331,206.412,579.264
2332,-240.813,-323.481
2333,257.199,-131.195
2334,-25.774,-381.745
2335,-546.362,-64.928
2336,-232.488,38.719
2337,-189.944,115.845
2338,-596.359,248.853
2339,542.472,-69.047
2340,153.038,-262.132
2341,173.023,372.333
2342,287.226,-296.159
2343,548.572,193.48
2344,-538.877,357.778
2345,-264.911,-320.241
2346,-133.823,96.13
2347,-361.015,143.002
2348,591.785,290.535
2349,349.848,67.388
2350,335.067,-283.877
2351,-258.312,176.492
2352,542.281,70.512
2353,-194.744,-259.121
2354,-504.455,-109.748
2355,-394.724,-255.061
2356,150.261,-196.106
2357,-303.236,107.539
2358,-585.029,42.857
2359,310.762,-290.553
2360,96.881,117.756
2361,466.049,126.551
2362,457.08,-197.646
2363,-133.328,-23.328
2364,194.448,-177.169
2365,-68.024,193.742
2366,-251.481,-315.016
2367,486.527,-164.538
2368,-227.253,-172.216
2369,-547.598,53.356
2370,-300.267,-305.905
2371,-77.373,550.878
2372,146.168,51.043
2373,-270.063,53.518
2374,-524.232,-94.42
2375,330.632,369.936
2376,296.936,-286.667
2377,-346.402,227.09
2378,383.765,70.725
2379,-409.15,57.108
2380,-567.424,-19.582
2381,368.423,-263.584
2382,161.974,-186.999
2383,1.054,250.192
2384,-275.457,-310.973
2385,273.769,-291.442
2386,-560.87,88.722
2387,543.95,-56.411
2388,548.628,327.319
2389,15.186,632.645
2390,-310.315,-295.464
2391,358.049,-153.975
2392,122.42,318.665
2393,-248.503,-301.064
