15.6852618900967,-78.8551365444197,0
30.7677479621532,-74.2799144139075,0
44.6678467347760,-66.8501568291246,0
56.8513852073984,-56.8513852073984,0
66.8501568291246,-44.6678467347760,0
74.2799144139075,-30.7677479621532,0
78.8551365444197,-15.6852618900967,0
80.4000000000000,-4.92308013257236e-15,0
78.8551365444197,15.6852618900967,0
74.2799144139075,30.7677479621532,0
66.8501568291247,44.6678467347760,0
56.8513852073984,56.8513852073984,0
44.6678467347760,66.8501568291247,0
30.7677479621532,74.2799144139075,0
15.6852618900967,78.8551365444197,0
9.84616026514472e-15,80.4000000000000,0
-15.6852618900967,78.8551365444197,0
-30.7677479621532,74.2799144139075,0
-44.6678467347760,66.8501568291247,0
-56.8513852073984,56.8513852073984,0
-66.8501568291246,44.6678467347760,0
-74.2799144139074,30.7677479621533,0
-78.8551365444197,15.6852618900967,0
-80.4000000000000,1.47692403977171e-14,0
-78.8551365444197,-15.6852618900967,0
-74.2799144139075,-30.7677479621532,0
-66.8501568291247,-44.6678467347760,0
-56.8513852073984,-56.8513852073984,0
-44.6678467347760,-66.8501568291246,0
-30.7677479621533,-74.2799144139074,0
-15.6852618900968,-78.8551365444197,0
15.8504590440347,-94.9865935176822,0
31.2685588844110,-91.0822003757711,0
45.8337339494702,-84.6933222411849,0
59.1486842320150,-75.9942310548727,0
70.8502125978226,-65.2222153475589,0
80.6191318566815,-52.6711076271897,0
88.1889713568820,-38.6832693940810,0
93.3532456099575,-23.6402524116590,0
95.9710866765423,-7.95239096898561,0
95.9710866765423,7.95239096898560,0
93.3532456099575,23.6402524116590,0
88.1889713568820,38.6832693940809,0
80.6191318566815,52.6711076271897,0
70.8502125978226,65.2222153475588,0
59.1486842320150,75.9942310548727,0
45.8337339494702,84.6933222411849,0
31.2685588844110,91.0822003757711,0
15.8504590440347,94.9865935176822,0
1.17933486757890e-14,96.3000000000000,0
-15.8504590440347,94.9865935176822,0
-31.2685588844110,91.0822003757711,0
