id,x,y,z
0,7.17114471227468,79.67794351961912,0.0
1,21.28294764533401,77.11702885566825,0.0
2,34.71069912940465,72.07750943219354,0.0
3,47.022820183397855,64.7213595499958,0.0
4,57.82358910619132,55.28501191894917,0.0
5,66.76586029770421,44.0717585161682,0.0
6,73.56222180411605,31.442002532313893,0.0
7,77.9942329745459,17.801674716505154,0.0
8,79.91944532330517,3.5891864280411987,0.0
9,79.27598094143478,-10.738661265412432,0.0
10,76.08452130361229,-24.72135954999579,0.0
11,70.44764254853904,-37.909492997839884,0.0
12,62.54651859744239,-49.87918414869868,0.0
13,52.63509807517701,-60.24571728028887,0.0
14,41.0319421924725,-68.67590348814929,0.0
15,28.109985926507424,-74.89878965117897,0.0
16,14.284551583890941,-78.71436708789037,0.0
17,9.797174393178826e-15,-80.0,0.0
18,-14.28455158389092,-78.71436708789037,0.0
19,-28.109985926507406,-74.89878965117897,0.0
20,-41.031942192472485,-68.6759034881493,0.0
21,-52.635098075177,-60.245717280288886,0.0
22,-62.54651859744237,-49.8791841486987,0.0
23,-70.44764254853904,-37.909492997839905,0.0
24,-76.08452130361228,-24.721359549995803,0.0
25,-79.27598094143478,-10.738661265412453,0.0
26,-79.91944532330518,3.5891864280411796,0.0
27,-77.9942329745459,17.80167471650514,0.0
28,-73.56222180411605,31.442002532313875,0.0
29,-66.76586029770422,44.07175851616819,0.0
30,-57.823589106191335,55.285011918949166,0.0
31,-47.02282018339787,64.72135954999578,0.0
32,-34.71069912940467,72.07750943219352,0.0
33,-21.282947645334026,77.11702885566825,0.0
34,-7.1711447122747,79.67794351961912,0.0
35,0.0,92.24708945015101,0.0
36,16.47135384643104,90.76464077210807,0.0
37,32.41330482756269,86.3649418582544,0.0
38,47.31346552178044,79.18940265176556,0.0
39,60.69293250447906,69.46865088679145,0.0
40,72.12167869817252,57.51511952331953,0.0
41,81.23237479659181,43.71300489477013,0.0
42,87.73219553082802,28.50591832172259,0.0
43,91.41223131441251,12.38262807906717,0.0
44,92.15420276931732,-4.138650018509794,0.0
45,89.93426232248565,-20.526908499199273,0.0
46,84.82376068645178,-36.255415251127914,0.0
47,76.98695358873258,-50.81864312583027,0.0
48,66.6757224575951,-63.74851799674961,0.0
49,54.22147874570336,-74.62946304679808,0.0
50,40.024512093343375,-83.11175574919574,0.0
51,24.5411246900251,-88.92276823723383,0.0
52,8.268965346664759,-91.87572978822982,0.0
53,-8.268965346664736,-91.87572978822982,0.0
54,-24.54112469002508,-88.92276823723384,0.0
55,-40.02451209334336,-83.11175574919575,0.0
56,-54.22147874570334,-74.62946304679811,0.0
57,-66.6757224575951,-63.74851799674962,0.0
58,-76.98695358873256,-50.81864312583029,0.0
59,-84.82376068645178,-36.255415251127936,0.0
60,-89.93426232248565,-20.526908499199298,0.0
61,-92.15420276931731,-4.138650018509817,0.0
62,-91.41223131441251,12.382628079067146,0.0
63,-87.73219553082804,28.505918321722568,0.0
64,-81.23237479659183,43.71300489477011,0.0
65,-72.12167869817253,57.515119523319505,0.0
66,-60.692932504479074,69.46865088679144,0.0
67,-47.31346552178046,79.18940265176555,0.0
68,-32.41330482756271,86.36494185825438,0.0
69,-16.471353846431057,90.76464077210807,0.0
70,9.366785981054814,104.0735160568405,0.0
71,27.79930173471617,100.7285076187994,0.0
72,45.338325057282084,94.14600206619797,0.0
73,61.42013730800885,84.53756654360039,0.0
74,75.5278558089989,72.21202407455006,0.0
75,87.20804687976094,57.56552773549237,0.0
76,96.0852995687875,41.068827969941964,0.0
77,101.87429167042541,23.252142281893413,0.0
